Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,280.2829056,319.2832782,304.9417774,352.6200958,272.2007486,305.8120749,324.1468749,419.5480014,512.5798001,446.3152384,450.0093916,506.1636916,493.5111629,515.3015894,505.6849225,445.3200695,453.9707145,491.8668487,500.4571855,499.8188376,450.7716152,490.2062386
Madagascar,MDG,GNI (current US$),NY.GNP.MKTP.CD,4587513802,5355976892,5219662374,6295348243,4990586346,5736869753,6248699560,8438652197,10625319395,9470022799,9803373259,11339961189,11207841558,12000180962,12173057216,10894778488,11379471782,12760046042,13299570422,13612309668,12717776244,14294802413
Madagascar,MDG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,280,290,260,320,330,320,310,360,430,450,450,460,470,490,490,460,440,450,470,490,450,480
Madagascar,MDG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.11966845,20.07024942,21.81557441,13.69416282,19.45730646,24.31938611,27.48691378,27.79620714,27.7071994,20.37582984,21.87438052,22.71963868,21.7806921,23.27216608,28.28191197,28.39064613,29.09256943,30.90263088,31.53602365,28.42440124,20.14207488,22.77428988
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.938,58.57,58.892,59.491,60.149,60.57,61.315,61.757,62.142,62.734,62.873,63.494,63.544,63.962,64.255,64.339,64.997,65.094,65.27,65.882,65.182,64.485
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,67.2,64.6,62.2,59.9,57.7,55.6,53.7,52,50.4,49,47.8,46.9,46.2,45.7,45.4,45.2,45.1,45.1,45.2,45.3,45.4,45.4
Madagascar,MDG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,104.9,100.2,95.9,91.8,88,84.3,80.9,77.8,75.1,72.6,70.6,69,67.8,66.8,66.2,65.8,65.7,65.7,65.8,66.1,66.3,66.3
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.99177575,4.11513805,4.92547607,5.00276518,5.25089979,5.2155776,5.07203817,4.60865784,4.08111715,4.38469839,4.69762659,4.521595,3.9110589,3.75156283,4.46240282,5.0062542,5.33248854,4.80225992,4.22846937,3.10129309,3.72316122,3.5045228
Madagascar,MDG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.087,0.133,0.144,0.152,0.176,0.166,0.177,0.181,0.177,0.19,0.14,0.139,0.149,0.177,..,..,..,0.195,..,..,..
Madagascar,MDG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,36.94812135,37.58068659,38.21267999,38.84360315,39.47389826,40.25529736,41.03784213,41.82098696,42.60557439,43.38922358,44.17277754,44.95570638,45.73793715,46.51894172,47.29910296,48.07744671,48.85435338,49.62931155,50.40224327,51.17220614,51.94002333,52.70430719
Madagascar,MDG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,71,..,..,..,..,59,..,..,..,64.48091125,..,..,72,..,..,..,..,..,77,..,..,74.68614197
Madagascar,MDG,"School enrollment, primary (% gross)",SE.PRM.ENRR,96.4993515,97.15450287,97.78746796,112.087532,127.9067993,132.8999176,133.3698883,135.7071838,139.6645966,147.8063812,142.4819148,141.9194859,141.9742863,141.2578577,141.7306071,142.8891449,138.5707361,143.3683173,136.9360273,129.2258099,131.2066141,145.6963942
Madagascar,MDG,"School enrollment, primary (% net)",SE.PRM.NENR,66.15565,67.2899,68.00256,77.72212,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.60378,..,..,..
Madagascar,MDG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,20.44415092,23.04186058,25.44701004,27.83389091,29.11442947,..,35.27061081,36.90415487,..,37.55649829,37.90689087,37.81742859,36.29988835,35.97891566,33.93414933,..,35.14506658
Madagascar,MDG,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,17.29953,..,21.80847,23.29579,24.93753,..,29.93668,30.99363,..,31.01487,30.28786,30.14792,29.12022,29.84739,..,..,..
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.438689947,2.70720005,2.231790066,2.610949993,2.812619925,3.309639931,2.830970049,2.902740002,2.554339886,2.825129986,2.585234404,3.09318614,2.463573217,2.406900644,2.987421274,2.704188347,2.697920561,2.701374054,3.049069166,3.013383865,3.25443387,3.198075533
Madagascar,MDG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.89050961,17.68247032,17.93675995,15.76313972,12.96076965,18.03303909,15.32419014,18.04454994,16.25814056,22.58583069,20.4021244,19.77969933,22.18053818,13.98937988,18.96677017,16.9629097,19.5808754,..,19.81801987,17.95279121,..,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083
Madagascar,MDG,Urban population,SP.URB.TOTL,4479396,4665492,4854832,5048553,5249110,5520678,5805820,6104312,6417342,6744514,7084915,7435505,7795864,8167745,8552120,8948419,9358399,9783650,10225638,10684205,11156963,11640983
Madagascar,MDG,Income share held by highest 10%,SI.DST.10TH.10,..,36.6,..,..,..,32.4,..,..,..,..,34.3,..,33.5,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.8,5.35,5.502,5.01,3.946,2.62,2.946,3.205,3.438,3.887,4.28,2.512,0.599,0.996,1.386,1.785,1.947,2.119,2.297,2.469,3.284,3.487
Madagascar,MDG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,8.397,7.792,7.63,6.875,4.646,2.273,2.617,2.972,3.374,4,4.791,3.22,1.01,1.782,2.539,3.305,3.587,3.885,4.193,4.498,5.929,6.111
Malawi,MWI,Gini index,SI.POV.GINI,..,..,..,..,39.9,..,..,..,..,..,45.5,..,..,..,..,..,44.7,..,..,38.5,..,..
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2537307580,2498008665,5087328438,4669789300,5058726350,5320409651,5818279739,6451210219,7743617352,9009887947,10128323011,11648142958,8773203178,8031571928,8801326169,9219474379,7909868618,8943543794,9879231592,11051865580,11769313598,12378129751
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.576077624,-4.974963617,1.700000029,5.705639407,5.420497549,3.268726021,4.699999765,9.599999876,7.639736399,8.328109852,6.874065854,4.932669998,1.900000001,5.410349999,5.62527,2.800000001,2.499999999,4,4.353564716,5.716825192,0.79359643,4.55829212
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,224.2241592,215.4745249,428.2104398,383.3485969,404.6742484,414.361122,440.822149,475.1802617,554.0488204,625.8697299,683.1246947,763.0610004,558.4620883,496.9473683,529.513344,539.6053632,450.5061055,495.7696834,533.2031737,580.8898161,602.5074782,617.4475208
Malawi,MWI,GNI (current US$),NY.GNP.MKTP.CD,2520027488,2467602176,5042959728,4628275923,5012872760,5280553233,5780472893,6430279371,7721247411,8953580339,10021166894,11532861683,8638482885,7872142936,8640515835,8999698475,7886787910,8735399094,9558096354,10785451582,11440171501,12006215739
Malawi,MWI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,230,210,250,320,440,430,440,480,530,590,650,710,650,590,530,510,490,480,490,540,560,600
Malawi,MWI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.518,45.895,47.221,48.79,50.453,52.044,53.238,53.946,54.604,55.448,56.381,57.455,58.679,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717,62.904
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,99.6,92.4,84.5,76.7,70,64.9,61.5,59.3,56.2,54,52,48.4,45.6,42.7,40.3,38.5,36.8,35.3,34.1,32.9,31.8,30.9
Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.4,160.1,145.7,131.8,119.6,110.3,103.8,99.1,93.4,88.1,82.9,76.7,70.4,64.3,59.6,56.4,53.2,50.4,47.6,45.4,43.2,41.4
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.35247517,2.06040049,2.69725966,3.32019806,4.07199907,4.30046511,4.91223288,5.44258356,6.10668802,5.87333822,5.14304781,5.32226658,6.02199793,8.22379494,6.89776182,6.62879086,7.72703791,7.58438921,6.87366676,7.15010023,7.0088768,7.41194487
Malawi,MWI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,0.011,0.021,..,..,..,0.019,0.019,..,..,..,0.013,..,..,0.031,..,0.15,..,0.049,..
Malawi,MWI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,53.85515039,54.69443654,55.5306961,56.36427892,57.19482482,58.02266899,58.84746137,59.66951877,60.48851631,61.30794117,62.12746351,62.94702865,63.76602247,64.58462333,65.40196362,66.21842924,67.03293471,67.84581516,68.65666131,69.46487563,70.27046908,71.07282907
Malawi,MWI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,61.30971909,..,..,..,65.14537048,62.14353943,..,..,..,..,70.15226746,..
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,145.6405029,150.4101868,146.6734772,..,138.7785797,136.064621,134.9217224,131.1260681,137.7588348,134.626709,135.9735963,136.1655121,135.2207369,139.1811735,139.0866608,138.3082616,137.1082246,138.9619918,136.8266886,139.5659635,136.8157662,127.2434492
Malawi,MWI,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,97.70925,97.78176,97.1885,94.51593,97.24013,97.6489,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,31.18160057,32.65219116,32.06158066,..,30.02753067,29.92723083,31.86813927,31.57206917,34.05368042,34.64263153,34.83784866,35.82703018,35.72917175,38.59088135,40.07743073,40.23437119,38.20877838,38.47988129,38.45679092,35.09989929,..,..
Malawi,MWI,"School enrollment, secondary (% net)",SE.SEC.NENR,30.67589,27.60185,26.56347,..,24.15185,23.44309,24.89945,25.15857,27.30239,27.73351,29.12365,30.06088,30.4559,32.74037,33.54261,34.24597,32.95718,..,34.23885,..,..,..
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.606129885,3.098340034,..,2.209640026,..,..,..,..,..,..,2.432369947,2.853460073,2.528611898,3.921169758,3.660060167,3.444496632,3.244130611,3.575054884,3.3229599,..,..,..
Malawi,MWI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,16.49777031,..,..,..,..,..,..,12.45998001,15.04564953,13.64096355,20.49682999,16.51073265,21.79789925,16.73640823,14.34442043,15.82935047,..,..,..
Malawi,MWI,"Population, total",SP.POP.TOTL,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258
Malawi,MWI,Urban population,SP.URB.TOTL,1653259,1703948,1756642,1812009,1870610,1932938,1998811,2068356,2142026,2221126,2304625,2392334,2483998,2580396,2681387,2787172,2898080,3015158,3138101,3267483,3404171,3547362
Malawi,MWI,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,32.8,..,..,..,..,..,36.9,..,..,..,..,..,38.1,..,..,31,..,..
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.048,5.209,5.233,5.157,4.971,4.944,4.96,4.888,4.814,4.754,4.798,4.842,4.952,4.978,4.967,4.954,5.007,5.039,5.014,4.966,5.728,5.662
Malawi,MWI,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,6.762,6.908,6.923,6.842,6.654,6.624,6.649,6.587,6.525,6.477,6.534,6.591,6.708,6.741,6.738,6.731,6.789,6.827,6.816,6.783,7.865,7.632
Malaysia,MYS,Gini index,SI.POV.GINI,..,..,..,46.4,..,..,44.8,..,45.5,..,..,43.9,..,41.3,..,41.1,..,..,41.2,..,..,40.7
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,93789736842,92783947368,1.00846E+11,1.10202E+11,1.24749E+11,1.43534E+11,1.62692E+11,1.9355E+11,2.30812E+11,2.02257E+11,2.55018E+11,2.97952E+11,3.14443E+11,3.23276E+11,3.38066E+11,3.01355E+11,3.01256E+11,3.19109E+11,3.58789E+11,3.65178E+11,3.37456E+11,3.73785E+11
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.315349544
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4083.528745,3943.799439,4184.031638,4465.321946,4939.248519,5555.5818,6158.407855,7168.930319,8371.821561,7191.432872,8899.345055,10217.10686,10600.57442,10713.64076,11013.31073,9648.679794,9476.534098,9862.548066,10901.802,10920.19176,9957.526267,10903.11164
Malaysia,MYS,GNI (current US$),NY.GNP.MKTP.CD,86182105263,86041052632,94250526316,1.04272E+11,1.18328E+11,1.37212E+11,1.57978E+11,1.89481E+11,2.23907E+11,1.98225E+11,2.46905E+11,2.90893E+11,3.02839E+11,3.12494E+11,3.26876E+11,2.93133E+11,2.92917E+11,3.1012E+11,3.47616E+11,3.55643E+11,3.30671E+11,3.63611E+11
Malaysia,MYS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3490,3570,3810,4170,4720,5240,5790,6560,7420,7500,8130,8890,9980,10590,10840,10350,9800,9560,10200,10750,10110,10520
Malaysia,MYS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,119.8097087,110.4024914,108.3053028,106.9434461,115.3733377,112.8989768,112.1854808,106.1682749,99.49957724,91.41679187,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,69.4486909,66.77544545,70.01174251,68.55497142,65.27776684,61.57793591,70.63305555
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.775,73.344,73.563,73.796,73.898,74.096,74.164,74.211,74.25,74.227,74.442,74.746,74.944,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938,74.884
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7,8.1,7.6,7.3,7.1,7,7,7,7,7,6.9,6.9,6.9,6.9,6.9,7,7,7,6.9,6.9,6.8,6.8
Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.1,9.4,8.9,8.6,8.3,8.2,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.2,8.2,8.1,8,8,7.9
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.51463366,2.6753974,2.66876554,2.92417073,2.86016941,2.78692698,3.10897732,3.07041144,3.00692558,3.2610569,3.16474271,3.31451917,3.45786357,3.51276922,3.71036959,3.82201481,3.70085335,3.71472311,3.75944281,3.83991051,4.08395433,4.38380671
Malaysia,MYS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.681,..,0.723,0.735,0.72,0.776,0.828,0.876,0.907,1.082,1.148,1.254,1.305,1.557,1.489,1.496,1.589,1.809,1.888,2.06,2.228,2.316
Malaysia,MYS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.87855964,96.9386639,96.94078469,96.94479257,96.95063816,96.95799792,96.96703609,96.97763044,96.9897377,97.0030775,97.01774845,97.02389168,97.02948839,97.03601918,97.04368865,97.05220722,97.06169882,97.07118427,97.08076703,97.09036742,97.09991057,97.10941679
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,93,..,..,..,..,..,95,95,95,95,..,..
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.5610886,98.29489899,94.64321899,94.13300323,96.12772369,96.88208008,97.28742218,97.77313995,98.17716217,98.3973999,98.65396118,99.34545463,100.1593935,101.0245997,99.8202938,98.80010707,99.92459754,100.6633154,100.9367213,101.383614,101.8674289,101.1660738
Malaysia,MYS,"School enrollment, primary (% net)",SE.PRM.NENR,98.41488,97.81452,96.5906,97.09317,99.37525,99.59294,95.4107,95.11282,95.06773,95.86919,96.23306,97.06133,98.54356,99.66427,99.8924,99.51663,99.82064,99.64564,..,..,..,..
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,81.20214844,79.55632019,78.65592194,83.34958649,82.97309875,77.78909302,76.83641815,74.91404724,75.16812134,75.12207794,77.23565674,77.89829254,82.11509705,82.51258087,85.65679932,84.55256653,83.69664001,83.71385193,79.6654892,80.59307861,78.58309937,80.27090865
Malaysia,MYS,"School enrollment, secondary (% net)",SE.SEC.NENR,75.30455,75.24777,74.68553,80.32219,80.88979,76.92736,78.44768,74.47215,74.09303,74.00103,74.33845,74.16752,75.75679,76.2547,74.65151,..,73.40114,74.39817,72.21113,..,..,..
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.971610069,7.484469891,7.657929897,7.502880096,5.923890114,..,4.485760212,4.372539997,3.958519936,5.974180222,4.966450214,5.76293993,5.739029884,5.481200218,5.029359818,4.703810215,4.345984459,4.184885025,4.131948471,3.979539633,4.518887043,4.261094093
Malaysia,MYS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,21.39068031,24.34852028,25.90360069,24.54244041,21.01292038,..,16.74556923,16.12466049,14.03864002,18.46463013,18.40623093,20.97702026,19.85116005,19.45430946,21.39206505,21.30448341,21.34757042,21.6478653,20.70077133,19.13845253,15.62187958,20.46257782
Malaysia,MYS,"Population, total",SP.POP.TOTL,22967816,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399
Malaysia,MYS,Urban population,SP.URB.TOTL,14234763,14803368,15390878,15987446,16592184,17205273,17827598,18456099,19085373,19708438,20320384,20882645,21438811,22006091,22585297,23178796,23791400,24411363,25024183,25617837,26149183,26636053
Malaysia,MYS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,35.1,..,..,33.8,..,34.1,..,..,33.2,..,31.8,..,31.3,..,..,31.2,..,..,30.9
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.32,3.66,3.39,3.05,3.1,3.16,2.88,3.1,3.44,3.41,3.3,3.26,4.54,4.64
Malaysia,MYS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,9.88,11.617,11.38,11.672,11.532,11.473,10.807,10.617,10.617,11.341,11.104,9.82,10.337,10.135,9.769,10.978,10.835,11.276,11.394,10.974,12.366,11.582
Maldives,MDV,Gini index,SI.POV.GINI,..,..,41.3,..,..,..,..,..,..,38.4,..,..,..,..,..,..,31.3,..,..,29.3,..,..
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,624337145.3,870031676.8,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774350240,2886163997,3295009238,3697353039,4129505319,4409942624,4816426257,5404344163,5726094799,3712604583,5252457370
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.845810232,-3.943634289,7.26838641,13.75004966,5.816366933,-11.22316621,23.60579828,7.12342766,8.979816872,-8.157763215,6.835471356,8.572699128,2.363747489,6.963246632,7.801094807,3.971715703,6.572236066,7.054539014,8.668006242,7.298335745,-32.90882878,37.50787012
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2213.812351,3033.932345,3076.070072,3548.576701,4070.260946,3796.515465,5018.943354,5758.102869,6757.432809,6734.031656,7173.596018,7424.520411,7461.297037,8236.081779,8939.074166,9644.90655,9947.807447,10509.62881,11423.28384,11740.2724,7393.888654,10176.14388
Maldives,MDV,GNI (current US$),NY.GNP.MKTP.CD,594339124.9,845635526.2,874367273.4,1016714805,1192946750,1132462438,1534500391,1587767023,1989697750,2089951648,2276923141,2479686376,2614016252,2931310320,3342254340,3797041805,4057032049,4440841845,4911943788,5166269608,3406811512,4717186261
Maldives,MDV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2050,2240,2650,3470,3890,3660,4710,4570,5500,5490,6000,6710,6800,7050,7710,8210,8740,9400,10220,10750,7060,9350
Maldives,MDV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.2941274,76.42778872,71.6136331,69.0594484,66.44830065,65.51341791,48.24119956,76.09898518
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.876,72.181,73.291,74.06,73.538,74.751,75.13,75.686,76.543,77.069,77.657,78.124,78.682,79.057,79.424,79.695,79.872,79.943,80.013,80.116,79.875,79.918
Maldives,MDV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.8,28.7,25.6,22.9,21.5,18.4,16.6,15.1,13.9,12.8,11.9,11.2,10.4,9.7,9,8.4,7.7,7.1,6.5,6,5.5,5.1
Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.1,34.8,30.8,27.2,27,21.6,19.4,17.6,16.2,14.9,13.9,13,12.1,11.3,10.5,9.8,9,8.3,7.6,7,6.4,6
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.74,8.21,8.78,6.78,7.48,8.83,8.05,8.31,11.47,10.09,8.49,7.92,8.67,8.16,7.91,8.73,10.31,9.27,7.44,7.66,11.35,10.03
Maldives,MDV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,1,..,..,1.698,..,1.507,1.452,..,..,..,1.848,..,1.288,1.837,1.799,2.161,..,..
Maldives,MDV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.81617524,94.19996753,94.57652949,94.94539745,95.30630475,95.6587151,95.99455718,96.3039887,96.62838782,96.94978433,97.26817969,97.58354875,97.8958735,98.20509988,98.51123658,98.8142446,99.11409292,99.41077592,99.49723018,99.52720781,99.54444506,99.56211426
Maldives,MDV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96,..,..,..,..,..,98,..,..,..,..,..,..,..,99,..,98,94.50550842,..,98.21186066,..,97.86000061
Maldives,MDV,"School enrollment, primary (% gross)",SE.PRM.ENRR,127.2887802,124.8510818,122.174881,121.5269623,120.154892,114.2222672,112.6583786,107.7691498,105.4940567,104.6865768,102.2071183,100.4849151,97.55838909,95.74953609,96.80260293,99.01308833,98.10444614,96.94364239,96.58923605,97.12785002,97.83045016,..
Maldives,MDV,"School enrollment, primary (% net)",SE.PRM.NENR,96.65151,96.92281,97.14036,..,98.78049,97.25467,97.27222,96.66438,96.86625,..,..,..,..,..,..,96.13286,96.25735,95.4151,..,..,..,..
Maldives,MDV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,51.53630066,61.13843918,61.44770813,68.08165741,67.93385315,..,..,..,..,..,..,..,..,..,..,..,..,..,76.41825867,70.76908112,..,..
Maldives,MDV,"School enrollment, secondary (% net)",SE.SEC.NENR,36.88029,..,47.03503,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.737206936,5.249499798,5.791860104,5.324069977,4.661600113,5.016839981,4.64523983,4.417880058,4.470290184,5.081689835,3.633280039,3.080729961,4.968267918,3.954500437,3.889795303,4.622305393,4.438735962,3.82268548,3.856817722,4.123569489,5.847608089,4.613797665
Maldives,MDV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,21.20602989,20.18581009,19.37100029,12.93610001,13.25502014,12.6912899,12.56846046,13.73838997,10.94631004,9.854999542,14.63657665,13.08821106,12.31742382,12.93944263,11.22386932,11.35420895,11.38990211,12.05514431,10.50504112,10.03292656
Maldives,MDV,"Population, total",SP.POP.TOTL,282019,286767,291616,296491,301413,306429,313851,324479,336170,348275,360792,373674,386818,400070,413617,428154,443308,458287,473099,487731,502118,516154
Maldives,MDV,Urban population,SP.URB.TOTL,78136,82758,87607,92659,97929,103420,109201,114217,119710,125452,131451,137695,144155,150766,157613,164963,172686,180473,188331,196253,204206,212150
Maldives,MDV,Income share held by highest 10%,SI.DST.10TH.10,..,..,34.8,..,..,..,..,..,..,29.9,..,..,..,..,..,..,25.2,..,..,23.3,..,..
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.97,3.083,4.148,5.134,6.1,7.328,8.392,9.447,10.242,11.697,10.881,10.06,9.14,8.3,7.477,6.604,5.771,5.401,4.95,4.562,5.434,5.024
Maldives,MDV,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,4.403,6.771,9.024,11.131,13.184,15.621,17.784,19.903,21.718,24.656,23.331,22.096,20.77,19.579,18.33,16.747,15.05,14.58,13.98,13.497,16.109,15.428
Mali,MLI,Gini index,SI.POV.GINI,..,39.9,..,..,..,..,38.9,..,..,33,..,..,..,..,..,..,..,..,36,..,..,35.7
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2961484954,3468337942,3908121307,4714071980,5454249126,6247515888,6905934218,8156468826,9838403101,10231962390,10689168016,12995112690,12442035339,13242690786,14364937124,13104764378,14026048336,15365713048,17070867590,17280250810,17465392764,19309463508
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.756160808,-1.235450447,3.052613569
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,256.199555,291.1594979,318.042432,371.6270164,416.2783444,461.4579203,493.6287065,564.1579583,658.4931833,662.8833881,670.369099,789.0627255,733.7389353,758.4755326,797.1545108,704.8216464,730.8549382,775.5364921,835.0867106,820.1973908,804.3439567,862.4674001
Mali,MLI,GNI (current US$),NY.GNP.MKTP.CD,2931331695,3302171389,3666811219,4553871234,5272202707,6040786902,6648289888,7857250945,9524578800,9764553231,10269428513,12532791364,11981790282,12810032273,13980007389,12808995433,13651410706,14864816779,16560622892,16584807149,16726618026,18419319470
Mali,MLI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,270,290,280,330,380,430,470,500,570,620,660,690,690,730,760,750,730,720,780,800,780,800
